Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2019-12-12,5:30 PM,66 F,64 F,94 %,NE,3 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-12,6:00 PM,66 F,64 F,94 %,NE,5 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-12,6:30 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-12,7:00 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-12-12,7:30 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-12-12,8:00 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-12-12,8:30 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-12-12,9:00 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-12-12,9:30 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-12-12,10:00 PM,63 F,61 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-12-12,10:30 PM,63 F,61 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-12-12,11:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2019-12-12,11:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-13,12:00 AM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-13,12:30 AM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-13,1:00 AM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-13,1:30 AM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-13,2:00 AM,63 F,63 F,100 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-13,2:30 AM,64 F,64 F,100 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,3:00 AM,66 F,66 F,100 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,3:30 AM,68 F,66 F,94 %,E,3 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-13,4:00 AM,70 F,66 F,88 %,E,3 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-13,4:30 AM,72 F,66 F,83 %,E,3 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-13,5:00 AM,75 F,64 F,69 %,SE,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,5:30 AM,77 F,64 F,65 %,ESE,5 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-13,6:00 AM,77 F,66 F,69 %,SE,5 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-13,6:30 AM,79 F,66 F,65 %,E,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-13,7:00 AM,79 F,64 F,61 %,E,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-13,7:30 AM,81 F,66 F,61 %,SE,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-13,8:00 AM,81 F,66 F,61 %,E,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-13,8:30 AM,81 F,66 F,61 %,SE,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-13,9:00 AM,79 F,66 F,65 %,E,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-13,9:30 AM,79 F,66 F,65 %,ENE,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-13,10:00 AM,79 F,66 F,65 %,E,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-13,10:30 AM,77 F,66 F,69 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-13,11:00 AM,77 F,66 F,69 %,ESE,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-13,11:30 AM,75 F,66 F,73 %,E,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-13,12:00 PM,73 F,66 F,78 %,ENE,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-13,12:30 PM,73 F,64 F,73 %,ENE,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-13,1:00 PM,73 F,64 F,73 %,ENE,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-13,1:30 PM,72 F,64 F,78 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-13,2:00 PM,72 F,66 F,83 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-13,2:30 PM,72 F,66 F,83 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-13,3:00 PM,72 F,66 F,83 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-13,3:30 PM,70 F,66 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,4:00 PM,70 F,66 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,4:30 PM,68 F,66 F,94 %,NE,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,5:00 PM,68 F,66 F,94 %,NE,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,5:30 PM,68 F,64 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,6:00 PM,66 F,64 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,6:30 PM,66 F,64 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,7:00 PM,66 F,64 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,7:30 PM,66 F,64 F,94 %,NNE,3 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,8:00 PM,66 F,64 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-13,8:30 PM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-13,9:00 PM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-13,9:30 PM,64 F,64 F,100 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-13,10:00 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-13,10:30 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-13,11:00 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-13,11:30 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,12:00 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-14,12:30 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-14,1:00 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-14,1:30 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-14,2:00 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-14,2:30 AM,66 F,64 F,94 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-14,3:00 AM,68 F,64 F,88 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-14,3:30 AM,70 F,64 F,83 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-14,4:00 AM,72 F,64 F,78 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-14,4:30 AM,73 F,64 F,73 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-14,5:00 AM,73 F,66 F,78 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-14,5:30 AM,77 F,68 F,74 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-14,6:00 AM,79 F,68 F,69 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-14,6:30 AM,79 F,66 F,65 %,WNW,3 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-14,7:00 AM,81 F,66 F,61 %,NW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-14,7:30 AM,81 F,66 F,61 %,WNW,3 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-14,8:00 AM,81 F,66 F,61 %,WNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-14,8:30 AM,81 F,66 F,61 %,WSW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-14,9:00 AM,81 F,66 F,61 %,NW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-14,9:30 AM,81 F,66 F,61 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-14,10:00 AM,81 F,66 F,61 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-14,10:30 AM,79 F,66 F,65 %,N,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-14,11:00 AM,79 F,66 F,65 %,ENE,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-14,11:30 AM,77 F,68 F,74 %,ENE,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-14,12:00 PM,75 F,68 F,78 %,ENE,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-14,12:30 PM,73 F,68 F,83 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-14,1:00 PM,73 F,68 F,83 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-14,1:30 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,2:00 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,2:30 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,3:00 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,3:30 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,4:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,4:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,5:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,5:30 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,6:00 PM,68 F,66 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,6:30 PM,66 F,64 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,7:00 PM,66 F,64 F,94 %,N,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,7:30 PM,66 F,64 F,94 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,8:00 PM,66 F,63 F,88 %,N,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,8:30 PM,64 F,63 F,94 %,N,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,9:00 PM,64 F,63 F,94 %,N,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,9:30 PM,63 F,61 F,94 %,NNE,3 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,10:00 PM,63 F,61 F,94 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,10:30 PM,63 F,61 F,94 %,N,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,11:00 PM,63 F,61 F,94 %,N,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-14,11:30 PM,63 F,61 F,94 %,N,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-15,12:00 AM,61 F,59 F,94 %,N,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-15,12:30 AM,61 F,59 F,94 %,N,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-15,1:00 AM,61 F,59 F,94 %,NNE,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-15,1:30 AM,63 F,61 F,94 %,NE,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-15,2:00 AM,63 F,61 F,94 %,ENE,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-15,2:30 AM,64 F,61 F,88 %,NE,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-15,3:00 AM,64 F,61 F,88 %,NNE,6 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-15,3:30 AM,66 F,61 F,83 %,NNE,7 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-15,4:00 AM,68 F,61 F,78 %,NNE,5 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-15,4:30 AM,70 F,61 F,73 %,NNE,8 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-15,5:00 AM,72 F,61 F,69 %,N,7 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-15,5:30 AM,73 F,63 F,69 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-15,6:00 AM,75 F,64 F,69 %,ENE,3 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-15,6:30 AM,75 F,66 F,73 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-15,7:00 AM,77 F,66 F,69 %,N,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-15,7:30 AM,77 F,66 F,69 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,8:00 AM,79 F,68 F,69 %,NNW,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,8:30 AM,79 F,68 F,69 %,NW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,9:00 AM,79 F,68 F,69 %,NW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,9:30 AM,77 F,68 F,74 %,NNW,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-15,10:00 AM,77 F,68 F,74 %,NNW,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-15,10:30 AM,77 F,68 F,74 %,NNW,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-15,11:00 AM,75 F,68 F,78 %,NNW,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-15,11:30 AM,73 F,68 F,83 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-15,12:00 PM,73 F,68 F,83 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-15,12:30 PM,72 F,66 F,83 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,1:00 PM,72 F,66 F,83 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,1:30 PM,70 F,66 F,88 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,2:00 PM,70 F,66 F,88 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,2:30 PM,68 F,64 F,88 %,N,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-15,3:00 PM,66 F,64 F,94 %,N,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-15,3:30 PM,66 F,64 F,94 %,N,7 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-15,4:00 PM,66 F,64 F,94 %,N,7 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-15,4:30 PM,66 F,63 F,88 %,N,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,5:00 PM,66 F,63 F,88 %,N,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,5:30 PM,66 F,63 F,88 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,6:00 PM,66 F,63 F,88 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,6:30 PM,64 F,61 F,88 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,7:00 PM,64 F,61 F,88 %,N,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,7:30 PM,64 F,61 F,88 %,N,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,8:00 PM,63 F,61 F,94 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,8:30 PM,63 F,61 F,94 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-15,9:00 PM,63 F,61 F,94 %,N,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-15,9:30 PM,63 F,61 F,94 %,N,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,10:00 PM,63 F,61 F,94 %,N,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,10:30 PM,63 F,61 F,94 %,N,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,11:00 PM,61 F,59 F,94 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-15,11:30 PM,61 F,59 F,94 %,N,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-16,12:00 AM,61 F,59 F,94 %,N,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-16,12:30 AM,61 F,61 F,100 %,NNE,3 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-16,1:00 AM,63 F,61 F,94 %,N,3 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-16,1:30 AM,63 F,61 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-16,2:00 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-16,2:30 AM,66 F,63 F,88 %,N,5 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-16,3:00 AM,68 F,63 F,83 %,N,5 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-16,3:30 AM,70 F,63 F,78 %,NNE,7 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-16,4:00 AM,70 F,63 F,78 %,N,6 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-16,4:30 AM,72 F,63 F,73 %,NNE,8 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-16,5:00 AM,73 F,63 F,69 %,N,8 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-16,5:30 AM,73 F,61 F,65 %,N,6 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-16,6:00 AM,75 F,61 F,61 %,N,7 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,6:30 AM,75 F,61 F,61 %,NNW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-16,7:00 AM,75 F,63 F,65 %,NNW,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-16,7:30 AM,77 F,63 F,61 %,N,8 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-16,8:00 AM,77 F,63 F,61 %,NNW,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-16,8:30 AM,77 F,63 F,61 %,NNW,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-16,9:00 AM,77 F,63 F,61 %,NNW,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-16,9:30 AM,77 F,63 F,61 %,N,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-16,10:00 AM,75 F,63 F,65 %,NNW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-16,10:30 AM,75 F,61 F,61 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-16,11:00 AM,73 F,63 F,69 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-16,11:30 AM,72 F,61 F,69 %,N,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-16,12:00 PM,70 F,61 F,73 %,N,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-16,12:30 PM,70 F,61 F,73 %,N,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-12-16,1:00 PM,70 F,61 F,73 %,N,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-16,1:30 PM,68 F,61 F,78 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-16,2:00 PM,68 F,61 F,78 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,2:30 PM,68 F,63 F,83 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,3:00 PM,68 F,63 F,83 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,3:30 PM,68 F,63 F,83 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-16,4:00 PM,66 F,61 F,83 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-16,4:30 PM,66 F,61 F,83 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-16,5:00 PM,66 F,61 F,83 %,N,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,5:30 PM,66 F,61 F,83 %,N,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,6:00 PM,66 F,61 F,83 %,NNW,3 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,6:30 PM,66 F,61 F,83 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,7:00 PM,66 F,61 F,83 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,7:30 PM,64 F,61 F,88 %,N,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,8:00 PM,64 F,61 F,88 %,N,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,8:30 PM,64 F,61 F,88 %,N,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,9:00 PM,64 F,61 F,88 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,9:30 PM,64 F,61 F,88 %,NW,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-16,10:00 PM,63 F,61 F,94 %,NNE,5 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-16,10:30 PM,63 F,61 F,94 %,N,7 mph,0 mph,29.96 in,0.0 in,Fog
2019-12-16,11:00 PM,63 F,59 F,88 %,N,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-16,11:30 PM,63 F,59 F,88 %,N,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-17,12:00 AM,63 F,59 F,88 %,N,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-17,12:30 AM,63 F,59 F,88 %,N,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-17,1:00 AM,63 F,59 F,88 %,N,5 mph,0 mph,30.01 in,0.0 in,Fog
2019-12-17,1:30 AM,63 F,59 F,88 %,NNW,5 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-17,2:00 AM,64 F,63 F,94 %,N,6 mph,0 mph,30.04 in,0.0 in,Fog
2019-12-17,2:30 AM,64 F,63 F,94 %,N,7 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-17,3:00 AM,66 F,63 F,88 %,N,7 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-17,3:30 AM,68 F,63 F,83 %,N,8 mph,0 mph,30.07 in,0.0 in,Fog
2019-12-17,4:00 AM,68 F,63 F,83 %,N,8 mph,0 mph,30.07 in,0.0 in,Haze
2019-12-17,4:30 AM,70 F,63 F,78 %,N,7 mph,0 mph,30.07 in,0.0 in,Haze
2019-12-17,5:00 AM,72 F,63 F,73 %,NNW,8 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-17,5:30 AM,72 F,63 F,73 %,N,7 mph,0 mph,30.04 in,0.0 in,Haze
2019-12-17,6:00 AM,73 F,63 F,69 %,NNW,7 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-17,6:30 AM,75 F,63 F,65 %,N,8 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-17,7:00 AM,75 F,63 F,65 %,NW,7 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,7:30 AM,75 F,63 F,65 %,NNW,8 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,8:00 AM,75 F,63 F,65 %,NNW,8 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,8:30 AM,75 F,63 F,65 %,NNW,8 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,9:00 AM,75 F,63 F,65 %,NNW,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-17,9:30 AM,73 F,63 F,69 %,NNW,9 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-17,10:00 AM,73 F,61 F,65 %,NNW,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-17,10:30 AM,73 F,61 F,65 %,NNW,7 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-17,11:00 AM,72 F,61 F,69 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-17,11:30 AM,72 F,61 F,69 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-17,12:00 PM,70 F,61 F,73 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-12-17,12:30 PM,70 F,61 F,73 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,1:00 PM,68 F,61 F,78 %,NW,3 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,1:30 PM,68 F,61 F,78 %,NW,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,2:00 PM,68 F,61 F,78 %,NW,3 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,2:30 PM,68 F,61 F,78 %,NW,5 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,3:00 PM,68 F,61 F,78 %,NW,3 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,3:30 PM,68 F,61 F,78 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-17,4:00 PM,66 F,61 F,83 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2019-12-17,4:30 PM,66 F,61 F,83 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,5:00 PM,64 F,61 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,5:30 PM,64 F,61 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,6:00 PM,64 F,61 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,6:30 PM,64 F,61 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,7:00 PM,64 F,61 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,7:30 PM,63 F,59 F,88 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2019-12-17,8:00 PM,61 F,59 F,94 %,NNW,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-17,8:30 PM,61 F,59 F,94 %,NNW,5 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-17,9:00 PM,61 F,59 F,94 %,NNW,7 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-17,9:30 PM,61 F,59 F,94 %,NNW,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-17,10:00 PM,61 F,57 F,88 %,N,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-17,10:30 PM,61 F,57 F,88 %,N,6 mph,0 mph,29.98 in,0.0 in,Fog
2019-12-17,10:31 PM,61 F,57 F,88 %,N,6 mph,0 mph,29.98 in,0.0 in,Fog
